vessel	cruise	station	region	latitude	longitude	bottom_depth	date_time	depth_min	depth_max	manual_classification	developmental_stage	individuals_cub_m	individuals_sqr_m	animal	copepod	phylum	class	spec_order	family	genus	species
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Limacina helicina		0.02	7.75	True	False	Mollusca	Gastropoda	Euthecosomata	Limacinidae	Limacina	Limacina helicina
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Euphausiidae	NI-NVI	0.11	54.26	True	False	Crustacea	Malacostraca	Euphausiacea	Euphausiidae		
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Metridia longa	CII	15.38	7689.92	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Metridia longa	CIII	7.44	3720.93	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Metridia longa	CIV	1.49	744.19	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Microcalanus	CI-CIV	7.44	3720.93	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Microcalanus	CV	13.4	6697.67	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Paraeuchaeta	CIV	0.02	7.75	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Paraeuchaeta norvegica	female	0.05	23.26	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta norvegica
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Polychaeta	larvae	0.62	310.08	True	False	Annelida	Polychaeta				
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Limacina		0.03	15.5	True	False	Mollusca	Gastropoda	Euthecosomata	Limacinidae	Limacina	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Lubbockia		0.02	7.75	True	True	Crustacea	Copepoda	Cyclopoida	Lubbockiidae	Lubbockia	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Heterorhabdidae	CIII	0.02	7.75	True	True	Crustacea	Copepoda	Calanoida	Heterorhabdidae		
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Gaetanus brevispinus	female	0.02	7.75	True	True	Crustacea	Copepoda	Calanoida	Aetideidae	Gaetanus	Gaetanus brevispinus
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Microcalanus	female	2.98	1488.37	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Microcalanus	male	1.98	992.25	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Microsetella norvegica	CI-CVI	0.02	7.75	True	True	Crustacea	Copepoda	Harpacticoida	Ectinosomatidae	Microsetella	Microsetella norvegica
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Mormonilla	CI-CVI	0.25	124.03	True	True	Crustacea	Copepoda	Mormonilloida	Mormonillidae	Mormonilla	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Oikopleura		0.06	31.01	True	False	Tunicata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Oithona	CI-CV	3.97	1984.5	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Oithona atlantica	female	0.16	77.52	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona atlantica
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Oithona similis	female	9.05	4527.13	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Oithona similis	male	0.74	372.09	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Oncaea	CI-CVI	51.6	25798.45	True	True	Crustacea	Copepoda	Cyclopoida	Oncaeidae	Oncaea	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Ostracoda		4.4	2201.55	True	False	Crustacea	Ostracoda				
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Paraeuchaeta	CI	0.26	131.78	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Paraeuchaeta	CII	0.12	62.02	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS114	PS114_032-5	Fram Strait	79.730589	4.618984	2680.9	2018-07-22 16:37:00	500.0	1000.0	Paraeuchaeta	CIII	0.08	38.76	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Chiridius obtusifrons	female	0.82	40.91	True	True	Crustacea	Copepoda	Calanoida	Aetideidae	Chiridius	Chiridius obtusifrons
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Chiridius obtusifrons	CV	0.27	13.64	True	True	Crustacea	Copepoda	Calanoida	Aetideidae	Chiridius	Chiridius obtusifrons
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Chaetognatha		0.18	9.09	True	False	Chaetognatha					
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Calanus hyperboreus	female	0.55	27.27	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Calanus	CIV	0.18	9.09	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Calanus	female	21.27	1063.64	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Calanus	CV	6.55	327.27	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Copepoda	CIII	0.18	9.09	True	True	Crustacea	Copepoda				
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Copepoda	CII	0.09	4.55	True	True	Crustacea	Copepoda				
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Cnidaria		0.09	4.55	True	False	Cnidaria					
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Isopoda		0.91	45.45	True	False	Crustacea	Malacostraca	Isopoda			
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Isopoda	larvae	0.36	18.18	True	False	Crustacea	Malacostraca	Isopoda			
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Heterorhabdus norvegicus	female	0.18	9.09	True	True	Crustacea	Copepoda	Calanoida	Heterorhabdidae	Heterorhabdus	Heterorhabdus norvegicus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Heterorhabdus norvegicus	CV	0.09	4.55	True	True	Crustacea	Copepoda	Calanoida	Heterorhabdidae	Heterorhabdus	Heterorhabdus norvegicus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Heterorhabdus norvegicus	CIV	0.09	4.55	True	True	Crustacea	Copepoda	Calanoida	Heterorhabdidae	Heterorhabdus	Heterorhabdus norvegicus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Heterorhabdus norvegicus	CII	0.09	4.55	True	True	Crustacea	Copepoda	Calanoida	Heterorhabdidae	Heterorhabdus	Heterorhabdus norvegicus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Gaetanus tenuispinus	female	0.18	9.09	True	True	Crustacea	Copepoda	Calanoida	Aetideidae	Gaetanus	Gaetanus tenuispinus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Oncaea	CI-CVI	2.36	118.18	True	True	Crustacea	Copepoda	Cyclopoida	Oncaeidae	Oncaea	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Oithona	CI-CVI	92.36	4618.18	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Metridia longa	CI	2.73	136.36	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Microcalanus	CV	8.36	418.18	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Microcalanus	CI-CIV	3.18	159.09	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Metridia longa	CIV	1.64	81.82	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Metridia longa	CIII	0.55	27.27	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Metridia longa	CII	1.64	81.82	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Microcalanus	CI-CVI	0.73	36.36	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Metridia longa	CV	6.91	345.45	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Metridia longa	NI-NVI	0.09	4.55	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Metridia longa	female	13.64	681.82	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Microcalanus	female	0.09	4.55	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Paraeuchaeta	CII	0.09	4.55	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Ostracoda		11.82	590.91	True	False	Crustacea	Ostracoda				
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Oithona similis	female	14.55	727.27	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Paraeuchaeta	CIV	0.27	13.64	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Copepoda	CI-CVI	0.09	4.55	True	True	Crustacea	Copepoda				
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	egg		0.36	18.18	True	False	Animalia	egg				
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Themisto abyssorum		0.09	4.55	True	False	Crustacea	Malacostraca	Amphipoda	Hyperiidae	Themisto	Themisto abyssorum
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Unknown marine		0.09	4.55	True	False	Animalia	Unknown marine				
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Scolecithricella minor	female	0.09	4.55	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Scolecithricella minor	CV	0.18	9.09	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Scaphocalanus magnus	female	0.55	27.27	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scaphocalanus	Scaphocalanus magnus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Pseudocalanus	female	0.09	4.55	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Pseudocalanus	CV	0.09	4.55	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Polychaeta		0.64	31.82	True	False	Annelida	Polychaeta				
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Paraeuchaeta	CV	0.09	4.55	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Scaphocalanus magnus	CV	0.27	13.64	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scaphocalanus	Scaphocalanus magnus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	0.0	50.0	Scaphocalanus magnus	CIV	0.09	4.55	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scaphocalanus	Scaphocalanus magnus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Paraeuchaeta	CIII	0.03	4.17	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Microcalanus	male	0.44	66.67	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Paraeuchaeta	CII	0.17	25.0	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Paraeuchaeta	CI	0.14	20.83	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Ostracoda		3.31	495.83	True	False	Crustacea	Ostracoda				
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Oncaea	CI-CVI	9.61	1441.67	True	True	Crustacea	Copepoda	Cyclopoida	Oncaeidae	Oncaea	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Oithona	CI-CVI	0.44	66.67	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Oithona similis	male	0.44	66.67	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Oithona similis	female	14.89	2233.33	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Oithona	CI-CV	12.67	1900.0	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Spinocalanus longicornis	CIV	1.14	170.83	True	True	Crustacea	Copepoda	Calanoida	Spinocalanidae	Spinocalanus	Spinocalanus longicornis
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Paraeuchaeta	CIV	0.28	41.67	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Spinocalanus longicornis	CIII	0.17	25.0	True	True	Crustacea	Copepoda	Calanoida	Spinocalanidae	Spinocalanus	Spinocalanus longicornis
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Microcalanus	female	2.22	333.33	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Calanus hyperboreus	female	0.86	129.17	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Paraeuchaeta norvegica	female	0.03	4.17	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta norvegica
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Spinocalanus longicornis	CII	0.06	8.33	True	True	Crustacea	Copepoda	Calanoida	Spinocalanidae	Spinocalanus	Spinocalanus longicornis
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Polychaeta		0.81	120.83	True	False	Annelida	Polychaeta				
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Paraeuchaeta	NI-NVI	0.28	41.67	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Scaphocalanus magnus	CV	0.14	20.83	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scaphocalanus	Scaphocalanus magnus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Paraeuchaeta	CV	0.08	12.5	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Scaphocalanus magnus	CIV	0.08	12.5	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scaphocalanus	Scaphocalanus magnus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Spinocalanus longicornis	CI-CVI	0.06	8.33	True	True	Crustacea	Copepoda	Calanoida	Spinocalanidae	Spinocalanus	Spinocalanus longicornis
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Siphonophorae		0.47	70.83	True	False	Cnidaria	Hydrozoa	Siphonophorae			
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Scolecithricella minor	female	0.03	4.17	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Scaphocalanus magnus	female	0.08	12.5	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scaphocalanus	Scaphocalanus magnus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Themisto abyssorum		0.31	45.83	True	False	Crustacea	Malacostraca	Amphipoda	Hyperiidae	Themisto	Themisto abyssorum
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Calanus hyperboreus	CIII	0.33	50.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Calanus hyperboreus	CV	0.28	41.67	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Temorites brevis	male	0.03	4.17	True	True	Crustacea	Copepoda	Calanoida	Bathypontiidae	Temorites	Temorites brevis
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Spinocalanus longicornis	female	0.19	29.17	True	True	Crustacea	Copepoda	Calanoida	Spinocalanidae	Spinocalanus	Spinocalanus longicornis
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Spinocalanus longicornis	CV	0.78	116.67	True	True	Crustacea	Copepoda	Calanoida	Spinocalanidae	Spinocalanus	Spinocalanus longicornis
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	trochophora	trochophora	0.03	4.17	True	False	Animalia	trochophora				
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Calanus glacialis	female	0.75	112.5	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Calanus glacialis	CV	0.19	29.17	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Unknown marine		0.75	112.5	True	False	Animalia	Unknown marine				
Polarstern	PS122.1	PS122_007-54	Arctic Ocean	86.16798	118.234657	4409.5	2019-11-14 09:02:37	50.0	200.0	Microcalanus	CV	15.11	2266.67	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
